sample_index,label,dominant_freq_raw,dominant_freq_normalized
326,cone_jet,268.55468749999994,2.6855468749999996
327,cone_jet,268.55468749999994,2.6855468749999996
328,cone_jet,268.55468749999994,2.6855468749999996
329,cone_jet,268.55468749999994,2.6855468749999996
330,cone_jet,268.55468749999994,2.6855468749999996
331,cone_jet,268.55468749999994,2.6855468749999996
332,cone_jet,268.55468749999994,2.6855468749999996
333,cone_jet,268.55468749999994,2.6855468749999996
334,cone_jet,268.55468749999994,2.6855468749999996
335,cone_jet,268.55468749999994,2.6855468749999996
336,cone_jet,268.55468749999994,2.6855468749999996
337,cone_jet,268.55468749999994,2.6855468749999996
338,cone_jet,268.55468749999994,2.6855468749999996
339,cone_jet,268.55468749999994,2.6855468749999996
340,cone_jet,268.55468749999994,2.6855468749999996
341,cone_jet,268.55468749999994,2.6855468749999996
342,cone_jet,268.55468749999994,2.6855468749999996
343,cone_jet,268.55468749999994,2.6855468749999996
344,cone_jet,268.55468749999994,2.6855468749999996
345,cone_jet,268.55468749999994,2.6855468749999996
346,cone_jet,268.55468749999994,2.6855468749999996
347,cone_jet,268.55468749999994,2.6855468749999996
348,cone_jet,268.55468749999994,2.6855468749999996
349,cone_jet,268.55468749999994,2.6855468749999996
350,cone_jet,268.55468749999994,2.6855468749999996
351,cone_jet,268.55468749999994,2.6855468749999996
352,cone_jet,268.55468749999994,2.6855468749999996
353,cone_jet,268.55468749999994,2.6855468749999996
354,cone_jet,268.55468749999994,2.6855468749999996
355,cone_jet,268.55468749999994,2.6855468749999996
356,cone_jet,268.55468749999994,2.6855468749999996
357,cone_jet,268.55468749999994,2.6855468749999996
358,cone_jet,268.55468749999994,2.6855468749999996
359,cone_jet,268.55468749999994,2.6855468749999996
360,cone_jet,268.55468749999994,2.6855468749999996
361,cone_jet,268.55468749999994,2.6855468749999996
362,cone_jet,268.55468749999994,2.6855468749999996
363,cone_jet,268.55468749999994,2.6855468749999996
364,cone_jet,268.55468749999994,2.6855468749999996
365,cone_jet,268.55468749999994,2.6855468749999996
366,cone_jet,244.14062499999997,2.4414062499999996
367,cone_jet,268.55468749999994,2.6855468749999996
368,cone_jet,268.55468749999994,2.6855468749999996
369,cone_jet,268.55468749999994,2.6855468749999996
370,cone_jet,268.55468749999994,2.6855468749999996
371,cone_jet,268.55468749999994,2.6855468749999996
372,cone_jet,268.55468749999994,2.6855468749999996
373,cone_jet,268.55468749999994,2.6855468749999996
374,cone_jet,268.55468749999994,2.6855468749999996
375,cone_jet,268.55468749999994,2.6855468749999996
376,cone_jet,268.55468749999994,2.6855468749999996
377,cone_jet,268.55468749999994,2.6855468749999996
378,cone_jet,268.55468749999994,2.6855468749999996
379,cone_jet,268.55468749999994,2.6855468749999996
380,cone_jet,268.55468749999994,2.6855468749999996
381,cone_jet,268.55468749999994,2.6855468749999996
382,cone_jet,268.55468749999994,2.6855468749999996
383,cone_jet,268.55468749999994,2.6855468749999996
384,cone_jet,268.55468749999994,2.6855468749999996
385,cone_jet,244.14062499999997,2.4414062499999996
386,cone_jet,268.55468749999994,2.6855468749999996
387,cone_jet,268.55468749999994,2.6855468749999996
388,cone_jet,268.55468749999994,2.6855468749999996
389,cone_jet,268.55468749999994,2.6855468749999996
390,cone_jet,268.55468749999994,2.6855468749999996
391,cone_jet,268.55468749999994,2.6855468749999996
392,cone_jet,268.55468749999994,2.6855468749999996
393,cone_jet,268.55468749999994,2.6855468749999996
394,cone_jet,268.55468749999994,2.6855468749999996
395,cone_jet,268.55468749999994,2.6855468749999996
396,cone_jet,268.55468749999994,2.6855468749999996
397,cone_jet,268.55468749999994,2.6855468749999996
398,cone_jet,268.55468749999994,2.6855468749999996
399,cone_jet,268.55468749999994,2.6855468749999996
400,dripping,268.55468749999994,2.6855468749999996
401,dripping,268.55468749999994,2.6855468749999996
402,dripping,268.55468749999994,2.6855468749999996
403,dripping,268.55468749999994,2.6855468749999996
404,dripping,268.55468749999994,2.6855468749999996
405,dripping,268.55468749999994,2.6855468749999996
406,dripping,268.55468749999994,2.6855468749999996
407,dripping,268.55468749999994,2.6855468749999996
408,dripping,268.55468749999994,2.6855468749999996
409,dripping,268.55468749999994,2.6855468749999996
410,dripping,268.55468749999994,2.6855468749999996
411,dripping,268.55468749999994,2.6855468749999996
412,dripping,268.55468749999994,2.6855468749999996
413,dripping,268.55468749999994,2.6855468749999996
414,dripping,268.55468749999994,2.6855468749999996
415,dripping,268.55468749999994,2.6855468749999996
