id,timestamp,solution_name,hv_position,target_voltage,actual_voltage,actual_current_ps,flow_rate,mean_na,deviation_na,median_na,rms_na,variance_na,qty_max,pct_max,band_power_v_low,band_power_low,band_power_mid,band_power_high,band_power_v_high,rf_spray_mode,xgb_spray_mode,image_classification,manual_classification,video_file,raw_data_file
86,"2026-04-14T11:40:12,764",experiment,0,7600,7600.86,1.08997e-06,3,836.614318847656,16.1542720794678,837.877990722656,836.770263671875,260.960479736328,0,0,0.835735218950994,13.4155293476993,16.5246489983142,68.694269322959,35.4002564314822,multi_jet (100%),multi_jet (100%),multi_jet,,,experiment_0_sample_85.npy
87,"2026-04-14T11:40:17,842",experiment,0,7800,7800.81,1.11589e-06,3,1151.58862304688,17.9972667694092,1150.22302246094,1151.72924804688,323.901580810547,0,0,1.01235702059823,17.9851443626457,13.5858917150988,68.8937024787147,36.5387470740429,multi_jet (100%),multi_jet (100%),multi_jet,,,experiment_0_sample_86.npy
88,"2026-04-14T11:40:22,938",experiment,0,8000,8000.92,1.48969e-06,3,1079.9130859375,19.9592113494873,1080.81311035156,1080.09753417969,398.3701171875,0,0,1.24196978967229,21.5456717452041,19.8825641880907,71.0742278081183,36.7519951572791,multi_jet (100%),multi_jet (100%),multi_jet,,,experiment_0_sample_87.npy
89,"2026-04-14T11:40:27,996",experiment,0,8200,8200.98,1.74087e-06,3,1562.716796875,16.5355987548828,1561.72521972656,1562.80432128906,273.426025390625,0,0,1.22050017192137,19.3412255484695,18.0388395470335,67.3932939433194,36.0778417138585,multi_jet (100%),multi_jet (100%),multi_jet,,,experiment_0_sample_88.npy
90,"2026-04-14T11:40:33,036",experiment,0,8400,8400.89,2.0075e-06,3,1610.1484375,15.9377317428589,1611.30383300781,1610.22741699219,254.011306762695,0,0,0.906886400454086,13.8013131807884,14.794528514185,70.9061567596802,35.3712279870117,multi_jet (97%),multi_jet (100%),multi_jet,,,experiment_0_sample_89.npy
91,"2026-04-14T11:40:38,115",experiment,0,8600,8600.77,2.40905e-06,3,1966.91845703125,16.8070220947266,1968.26953125,1966.99011230469,282.476013183594,0,0,1.07253640755797,15.3915252609726,17.5369355575298,70.7934987776725,35.2970201584325,multi_jet (100%),multi_jet (100%),multi_jet,,,experiment_0_sample_90.npy
92,"2026-04-14T11:40:43,145",experiment,0,8800,8800.67,2.43593e-06,3,2310.98315429688,16.2917747497559,2310.36181640625,2311.04052734375,265.421905517578,0,0,1.51508310760899,14.9470705950518,14.7458656898413,65.6027547784578,34.5250724127096,multi_jet (100%),multi_jet (100%),multi_jet,,,experiment_0_sample_91.npy
93,"2026-04-14T11:40:48,211",experiment,0,9000,9000.9,2.95609e-06,3,2481.75415039063,18.7679386138916,2483.88696289063,2481.8251953125,352.235534667969,0,0,1.49243195125738,11.9494568933652,13.5375318413619,67.1767015862109,37.9113884584677,multi_jet (100%),multi_jet (100%),multi_jet,,,experiment_0_sample_92.npy
94,"2026-04-14T11:47:08,732",experiment,1,3000,3001.18,-5.20107e-08,4,26.0552291870117,16.0883083343506,24.7892913818359,30.6220283508301,258.833648681641,0,0,0.46716832661673,17.9014356406323,16.4208893256268,72.7121792039759,34.6738425134564,intermitent (69%),intermitent (94%),dripping,,,experiment_1_sample_0.npy
95,"2026-04-14T11:47:13,998",experiment,1,3200,3201.19,-4.31095e-08,4,8.63063907623291,16.0643901824951,9.91571617126465,18.2360229492188,258.064605712891,0,0,0.710979681280499,17.1600006974017,15.6792764737865,71.5119134214571,35.9608691199973,dripping (88%),dripping (99%),dripping,,,experiment_1_sample_1.npy
96,"2026-04-14T11:47:19,064",experiment,1,3400,3401.1,-2.58308e-08,4,54.9621200561523,16.2354888916016,54.5364379882813,57.3099060058594,263.591094970703,0,0,0.50641952631747,24.2056729068757,16.4083158617315,70.4377147164292,35.3333204563974,intermitent (67%),intermitent (97%),intermitent,,,experiment_1_sample_2.npy
97,"2026-04-14T11:47:24,130",experiment,1,3600,3600.97,-1.12573e-08,4,75.0519561767578,15.653223991394,74.3678741455078,76.6669387817383,245.023406982422,0,0,0.423800228242755,9.32652158395615,12.8718731276423,67.3947834364273,34.9298120995424,intermitent (60%),intermitent (100%),intermitent,,,experiment_1_sample_3.npy
98,"2026-04-14T11:47:29,173",experiment,1,3800,3800.95,-2.05075e-08,4,35.7919692993164,15.7182512283325,34.705005645752,39.0912818908691,247.063415527344,0,0,0.493404654938731,11.1547945901265,15.2765406223343,67.9863342068877,34.2724459001317,intermitent (70%),intermitent (99%),intermitent,,,experiment_1_sample_4.npy
99,"2026-04-14T11:47:34,241",experiment,1,4000,4001.17,3.22918e-08,4,2.45136332511902,15.594090461731,0,15.7855892181396,243.175643920898,0,0,0.468410580663749,8.26141486216041,13.1381515264139,68.0860559734047,36.523946626458,dripping (33%),intermitent (55%),intermitent,,,experiment_1_sample_5.npy
100,"2026-04-14T11:47:39,339",experiment,1,4200,4201.06,4.02338e-08,4,58.5592460632324,20.3363285064697,59.4942932128906,61.9899291992188,413.566253662109,0,0,0.671440107654273,15.733470453186,16.0360075938345,69.3635221095243,36.2867401119042,intermitent (72%),intermitent (100%),intermitent,,,experiment_1_sample_6.npy
101,"2026-04-14T11:47:44,391",experiment,1,4400,4401.09,1.43131e-08,4,85.3704528808594,18.1292552947998,84.2835845947266,87.2741851806641,328.669891357422,0,0,0.921210964669845,16.524869223403,15.4239114874713,65.6583833612261,35.2994635754418,intermitent (68%),intermitent (100%),intermitent,,,experiment_1_sample_7.npy
102,"2026-04-14T11:47:49,456",experiment,1,4600,4601.01,6.07434e-08,4,30.0975704193115,16.3063068389893,29.7471466064453,34.2309722900391,265.895660400391,0,0,0.778031675063836,27.823511959804,16.0636407562003,72.1167127316818,34.4355288898253,cone_jet (43%),cone_jet (80%),intermitent,,,experiment_1_sample_8.npy
103,"2026-04-14T11:47:54,493",experiment,1,4800,4800.88,2.42624e-08,4,42.315315246582,16.1215763092041,44.6207237243652,45.2823524475098,259.905212402344,0,0,0.496554861088628,19.5964125723275,15.8071439853312,69.5022898743951,35.2150176521962,cone_jet (51%),cone_jet (91%),intermitent,,,experiment_1_sample_9.npy
104,"2026-04-14T11:47:59,531",experiment,1,5000,5001.15,1.02722e-07,4,82.5752105712891,15.8936004638672,84.2835845947266,84.0908508300781,252.606536865234,0,0,0.784875427139576,15.9902784612951,13.825353949114,67.2289991559531,35.6433122860315,cone_jet (39%),cone_jet (63%),cone_jet,,,experiment_1_sample_10.npy
105,"2026-04-14T11:48:04,598",experiment,1,5200,5201.11,1.02897e-07,4,39.2301406860352,15.8524532318115,39.6628646850586,42.3119888305664,251.300277709961,0,0,0.527578793591594,14.7055387775416,13.4833020069248,66.9710321987647,35.3049535416495,cone_jet (62%),cone_jet (74%),cone_jet,,,experiment_1_sample_11.npy
106,"2026-04-14T11:48:09,668",experiment,1,5400,5400.95,1.26898e-07,4,87.3851165771484,15.6578140258789,89.2414474487305,88.7768325805664,245.167144775391,0,0,0.726885201478426,14.2774819425692,15.1694283586673,64.1623649766067,35.326341832445,cone_jet (44%),multi_jet (45%),cone_jet,,,experiment_1_sample_12.npy
107,"2026-04-14T11:48:14,745",experiment,1,5600,5600.9,1.01588e-07,4,83.6164627075195,15.8505239486694,84.2835845947266,85.1055221557617,251.239120483398,0,0,0.694876535742514,12.3987291818709,13.975944446612,69.1445343042475,35.1648977983251,cone_jet (48%),cone_jet (64%),multi_jet,,,experiment_1_sample_13.npy
108,"2026-04-14T11:48:19,801",experiment,1,5800,5800.93,1.80048e-07,4,59.5233497619629,15.9169836044312,59.4942932128906,61.6147689819336,253.350357055664,0,0,0.609717699414836,16.1374304874491,15.804180627292,68.9514137564796,34.7177205934505,cone_jet (58%),cone_jet (94%),multi_jet,,,experiment_1_sample_14.npy
109,"2026-04-14T11:48:24,829",experiment,1,6000,6001.12,1.38418e-07,4,88.3780822753906,16.1518268585205,89.2414474487305,89.8419036865234,260.881500244141,0,0,0.548821411005189,17.740587381771,14.4619340409972,69.5788042400527,34.7533119087895,cone_jet (56%),cone_jet (92%),multi_jet,,,experiment_1_sample_15.npy
110,"2026-04-14T11:48:29,934",experiment,1,6200,6201.07,1.77866e-07,4,61.3222618103027,16.0406436920166,59.4942932128906,63.3855018615723,257.30224609375,0,0,0.615857471237701,13.0310049743812,16.2820374883888,70.1550440722458,35.5316087431039,cone_jet (56%),cone_jet (78%),multi_jet,,,experiment_1_sample_16.npy
111,"2026-04-14T11:48:34,990",experiment,1,6400,6401.01,1.83801e-07,4,247.851745605469,16.4742946624756,247.89289855957,248.398666381836,271.402404785156,0,0,0.951049984420668,13.6254900214741,13.6750475543031,67.2783599745753,36.2382976856377,multi_jet (92%),multi_jet (100%),multi_jet,,,experiment_1_sample_17.npy
112,"2026-04-14T11:48:40,036",experiment,1,6600,6600.89,2.90364e-07,4,55.4630584716797,16.0527820587158,54.5364379882813,57.739444732666,257.691802978516,0,0,0.707876918253715,17.1922326942019,15.7808924227317,68.6694175643802,35.8967305304445,cone_jet (47%),multi_jet (98%),multi_jet,,,experiment_1_sample_18.npy
113,"2026-04-14T11:48:45,071",experiment,1,6800,6800.82,3.39674e-07,4,325.813751220703,16.6366596221924,327.218627929688,326.238220214844,276.778472900391,0,0,1.29410458587722,13.5475633616669,15.4325613818105,68.4961216557811,34.3905063307858,multi_jet (100%),multi_jet (100%),multi_jet,,,experiment_1_sample_19.npy
114,"2026-04-14T11:48:50,115",experiment,1,7000,7001.11,6.84411e-07,4,353.403198242188,16.4480972290039,352.007934570313,353.785705566406,270.539886474609,0,0,0.749791151185014,18.4346561290182,14.6163609535687,65.8372367143268,34.8254830670347,multi_jet (100%),multi_jet (100%),multi_jet,,,experiment_1_sample_20.npy
115,"2026-04-14T11:48:55,148",experiment,1,7200,7201.09,7.39133e-07,4,525.148010253906,16.3111305236816,525.532958984375,525.401306152344,266.052947998047,0,0,1.16785966169543,12.5678995815918,12.8675025614026,65.7153762492103,34.8199192099459,multi_jet (100%),multi_jet (100%),multi_jet,,,experiment_1_sample_21.npy
116,"2026-04-14T11:49:00,191",experiment,1,7400,7400.97,9.55924e-07,4,430.154754638672,18.3365669250488,431.333648681641,430.54541015625,336.229675292969,0,0,1.60630422008693,14.0702652145935,17.0497378779212,69.6250963850807,35.8234100005223,multi_jet (100%),multi_jet (100%),multi_jet,,,experiment_1_sample_22.npy
117,"2026-04-14T11:49:05,233",experiment,1,7600,7600.86,1.1947e-06,4,609.829345703125,17.0289363861084,609.816528320313,610.067077636719,289.984649658203,0,0,1.04610197561313,20.4535038944627,17.1360467674606,69.7149097812801,36.5243903228332,multi_jet (100%),multi_jet (100%),multi_jet,,,experiment_1_sample_23.npy
118,"2026-04-14T11:49:10,331",experiment,1,7800,7800.78,1.21713e-06,4,773.275451660156,18.0194511413574,773.425903320313,773.4853515625,324.700592041016,0,0,1.83182365118047,14.4807916809866,14.9359137671009,70.1089732450245,36.4873902956217,multi_jet (100%),multi_jet (100%),multi_jet,,,experiment_1_sample_24.npy
119,"2026-04-14T11:49:15,378",experiment,1,8000,8000.96,1.54136e-06,4,1032.09753417969,17.4560012817383,1031.23449707031,1032.2451171875,304.711975097656,0,0,1.78888674035923,21.4785045172644,20.3831966547784,70.2034645917052,34.7166489849098,multi_jet (100%),multi_jet (100%),multi_jet,,,experiment_1_sample_25.npy
120,"2026-04-14T11:49:20,453",experiment,1,8200,8200.97,1.88592e-06,4,1362.43530273438,20.5962467193604,1363.41088867188,1362.59106445313,424.205352783203,0,0,1.61632026594865,12.884951587855,15.4698771219483,70.9771796208248,35.5611807105033,multi_jet (100%),multi_jet (100%),multi_jet,,,experiment_1_sample_26.npy
121,"2026-04-14T11:49:25,500",experiment,1,8400,8400.9,1.98262e-06,4,1724.01965332031,18.0465888977051,1725.33459472656,1724.11413574219,325.679351806641,0,0,0.598133530245826,11.6094134962408,12.7009150548195,65.8797761636508,35.5523151765424,multi_jet (100%),multi_jet (100%),multi_jet,,,experiment_1_sample_27.npy
122,"2026-04-14T11:49:30,602",experiment,1,8600,8600.74,2.24951e-06,4,1829.69580078125,17.4790916442871,1829.44970703125,1829.77941894531,305.518646240234,0,0,0.961576022035999,15.08775018699,15.2061860823089,66.9098649741532,35.70151424336,multi_jet (100%),multi_jet (100%),multi_jet,,,experiment_1_sample_28.npy
123,"2026-04-14T11:49:35,642",experiment,1,8800,8800.66,2.56161e-06,4,2075.74609375,19.8081321716309,2077.34252929688,2075.84057617188,392.362121582031,0,0,1.64938116469994,18.6210319504447,18.7373496426005,70.7224167640451,36.5257581586299,multi_jet (100%),multi_jet (100%),multi_jet,,,experiment_1_sample_29.npy
124,"2026-04-14T11:49:40,735",experiment,1,9000,9000.87,3.15316e-06,4,2413.703125,19.8022155761719,2414.47680664063,2413.78442382813,392.127746582031,0,0,1.7398607118979,17.6866260041503,17.5514244007219,72.4258749603465,36.6911615222932,multi_jet (100%),multi_jet (100%),multi_jet,,,experiment_1_sample_30.npy
125,"2026-04-14T11:50:02,937",experiment,1,3000,3001.3,-6.67587e-08,5,23.8373794555664,15.5901546478271,24.7892913818359,28.4828662872314,243.052917480469,0,0,0.381819355038637,9.97766957657283,12.9872974108745,69.0277006622348,35.5292792943106,intermitent (65%),intermitent (96%),undefined,,,experiment_1_sample_31.npy
126,"2026-04-14T11:50:08,003",experiment,1,3200,3201.25,-3.64773e-08,5,-11.2240953445435,15.8205060958862,-9.91571617126465,19.397647857666,250.288421630859,0,0,0.525471173397264,10.2715781298471,12.9635002098055,68.5022081494861,36.9906628238735,dripping (61%),intermitent (56%),dripping,,,experiment_1_sample_32.npy
127,"2026-04-14T11:50:13,064",experiment,1,3400,3401.13,-2.43473e-08,5,-8.56360912322998,15.971095085144,-9.91571617126465,18.1221199035645,255.075866699219,0,0,0.582557325428406,12.4162037757244,13.2553635906381,71.5225991616345,37.1072226542224,dripping (55%),intermitent (82%),intermitent,,,experiment_1_sample_33.npy
128,"2026-04-14T11:50:18,107",experiment,1,3600,3600.99,1.55349e-08,5,-14.9103622436523,16.3066101074219,-14.8735733032227,22.0958003997803,265.905517578125,0,0,0.511922847020979,22.1731439623958,16.9736612225687,70.2181481003097,36.1202594333297,dripping (60%),dripping (90%),intermitent,,,experiment_1_sample_34.npy
129,"2026-04-14T11:50:23,168",experiment,1,3800,3800.98,5.82997e-08,5,-14.8537425994873,16.3728141784668,-14.8735733032227,22.1066226959229,268.069030761719,0,0,0.575284071335966,20.3624311579551,17.4626551445648,71.7128229613035,36.6032105565427,dripping (65%),dripping (78%),intermitent,,,experiment_1_sample_35.npy
130,"2026-04-14T11:50:28,249",experiment,1,4000,4001.18,6.51072e-08,5,-8.07426834106445,15.9810676574707,-9.91571617126465,17.9049797058105,255.394515991211,0,0,0.469692959129982,14.8320295648791,15.2673744696055,69.6441876914324,36.4268978528252,dripping (52%),intermitent (89%),intermitent,,,experiment_1_sample_36.npy
131,"2026-04-14T11:50:33,323",experiment,1,4200,4201.06,4.52085e-08,5,116.723739624023,15.6786375045776,118.988586425781,117.772033691406,245.819686889648,0,0,0.39734426224314,12.0811717911405,13.3078983220465,64.4373651430994,36.43219423934,intermitent (41%),intermitent (60%),intermitent,,,experiment_1_sample_37.npy
132,"2026-04-14T11:50:38,391",experiment,1,4400,4401.15,6.07434e-08,5,-2.32146739959717,16.2125968933105,0,16.3779582977295,262.848327636719,0,0,0.659501077637416,23.9170300066674,17.5706742702108,69.3317454619872,35.3318501273736,dripping (39%),intermitent (67%),intermitent,,,experiment_1_sample_38.npy
133,"2026-04-14T11:50:43,445",experiment,1,4600,4601.01,8.72751e-08,5,37.7532958984375,15.5915384292603,39.6628646850586,40.8461418151855,243.096084594727,0,0,0.516815126578423,11.8600813116646,13.8260750801051,66.627073458645,35.5295116484577,cone_jet (53%),cone_jet (99%),intermitent,,,experiment_1_sample_39.npy
134,"2026-04-14T11:50:48,504",experiment,1,4800,4800.93,1.59102e-07,5,42.3349494934082,16.0205898284912,44.6207237243652,45.2648582458496,256.659271240234,0,0,0.707782696771009,15.6103434153692,15.6959127126267,70.2157996591243,36.0084535257401,cone_jet (50%),cone_jet (92%),intermitent,,,experiment_1_sample_40.npy
135,"2026-04-14T11:50:53,584",experiment,1,5000,5001.15,1.83539e-07,5,40.879524230957,15.7408819198608,39.6628646850586,43.8053741455078,247.775360107422,0,0,0.512422367559898,12.585623048273,15.0718868975605,66.772289292174,35.4933642296061,cone_jet (51%),cone_jet (61%),intermitent,,,experiment_1_sample_41.npy
136,"2026-04-14T11:50:58,638",experiment,1,5200,5201.11,1.46971e-07,5,4.30104112625122,16.1272125244141,4.95785808563232,16.6908912658691,260.086975097656,0,0,0.389387934437791,16.0277846294731,12.6915556738495,70.6368292193599,36.4252617123695,dripping (37%),intermitent (67%),intermitent,,,experiment_1_sample_42.npy
137,"2026-04-14T11:51:03,734",experiment,1,5400,5400.97,2.83382e-07,5,90.1997985839844,16.0005474090576,89.2414474487305,91.6079788208008,256.017547607422,0,0,0.656693877796679,18.1698282014613,16.3187080221493,68.2382529585022,34.8543728278388,cone_jet (47%),cone_jet (51%),cone_jet,,,experiment_1_sample_43.npy
138,"2026-04-14T11:51:08,858",experiment,1,5600,5600.9,2.33024e-07,5,123.546348571777,16.0174789428711,123.946449279785,124.580337524414,256.559631347656,0,0,0.803567360734732,17.2613175157317,14.2381781200476,68.1960627536339,35.7861881817607,cone_jet (46%),cone_jet (84%),cone_jet,,,experiment_1_sample_44.npy
139,"2026-04-14T11:51:13,928",experiment,1,5800,5800.92,3.19077e-07,5,126.13842010498,15.8857164382935,123.946449279785,127.134796142578,252.355987548828,0,0,0.448613113885955,14.2284246119665,16.8246660213617,70.0965491432418,33.7026113635048,cone_jet (63%),cone_jet (58%),cone_jet,,,experiment_1_sample_45.npy
140,"2026-04-14T11:51:18,922",experiment,1,6000,6001.12,2.65229e-07,5,88.4018783569336,16.0884914398193,89.2414474487305,89.8539505004883,258.839569091797,0,0,0.576462827534768,18.6575216032091,17.9073465379289,69.8509300338323,34.4950859691546,cone_jet (52%),cone_jet (70%),undefined,,,experiment_1_sample_46.npy
141,"2026-04-14T11:51:23,963",experiment,1,6200,6201.07,3.06335e-07,5,45.0742645263672,18.0683498382568,44.6207237243652,48.5608367919922,326.465270996094,0,0,0.692800732613209,18.0112364452422,15.0547261226748,70.6311335122814,33.9390009379153,multi_jet (56%),multi_jet (100%),multi_jet,,,experiment_1_sample_47.npy
142,"2026-04-14T11:51:29,023",experiment,1,6400,6400.99,3.80781e-07,5,106.951309204102,15.6769342422485,109.072875976563,108.094169616699,245.76628112793,0,0,0.52728061167494,11.3516640920136,15.0455617261483,66.4295222000073,35.3305761851097,cone_jet (51%),cone_jet (86%),multi_jet,,,experiment_1_sample_48.npy
